image_id,image_name,class_id,class_name,x,y,width,height,is_training,image_path
490,010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,6,010.Red_winged_Blackbird,208.0,180.0,100.0,108.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg
491,010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,6,010.Red_winged_Blackbird,147.0,39.0,137.0,277.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg
492,010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,6,010.Red_winged_Blackbird,141.0,148.0,173.0,174.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg
493,010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,6,010.Red_winged_Blackbird,204.0,101.0,180.0,122.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg
494,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,6,010.Red_winged_Blackbird,21.0,178.0,290.0,145.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg
495,010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,6,010.Red_winged_Blackbird,88.0,101.0,234.0,182.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg
496,010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,6,010.Red_winged_Blackbird,112.0,143.0,218.0,219.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg
497,010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg,6,010.Red_winged_Blackbird,77.0,95.0,155.0,222.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg
498,010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,6,010.Red_winged_Blackbird,39.0,128.0,295.0,188.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg
499,010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,6,010.Red_winged_Blackbird,159.0,90.0,109.0,139.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg
500,010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,6,010.Red_winged_Blackbird,121.0,103.0,354.0,191.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg
501,010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,6,010.Red_winged_Blackbird,74.0,15.0,425.0,316.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg
502,010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,6,010.Red_winged_Blackbird,15.0,90.0,366.0,204.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg
503,010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,6,010.Red_winged_Blackbird,142.0,68.0,332.0,212.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg
504,010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,6,010.Red_winged_Blackbird,82.0,60.0,282.0,211.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg
505,010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,6,010.Red_winged_Blackbird,52.0,142.0,251.0,202.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg
506,010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,6,010.Red_winged_Blackbird,4.0,67.0,457.0,260.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg
507,010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,6,010.Red_winged_Blackbird,149.0,137.0,210.0,201.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg
508,010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,6,010.Red_winged_Blackbird,136.0,97.0,150.0,170.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg
509,010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,6,010.Red_winged_Blackbird,142.0,49.0,356.0,242.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg
510,010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,6,010.Red_winged_Blackbird,72.0,53.0,415.0,182.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg
511,010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,6,010.Red_winged_Blackbird,116.0,81.0,256.0,193.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg
512,010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,6,010.Red_winged_Blackbird,60.0,68.0,265.0,367.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg
513,010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,6,010.Red_winged_Blackbird,115.0,106.0,185.0,338.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg
514,010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,6,010.Red_winged_Blackbird,82.0,92.0,317.0,365.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg
515,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,6,010.Red_winged_Blackbird,108.0,39.0,124.0,173.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg
516,010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,6,010.Red_winged_Blackbird,2.0,58.0,477.0,258.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg
517,010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,6,010.Red_winged_Blackbird,200.0,75.0,219.0,242.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg
518,010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,6,010.Red_winged_Blackbird,36.0,97.0,296.0,328.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg
519,010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,6,010.Red_winged_Blackbird,41.0,28.0,438.0,274.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg
520,010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,6,010.Red_winged_Blackbird,156.0,45.0,168.0,251.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg
521,010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,6,010.Red_winged_Blackbird,25.0,56.0,356.0,402.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg
522,010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,6,010.Red_winged_Blackbird,53.0,158.0,253.0,186.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg
523,010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,6,010.Red_winged_Blackbird,63.0,106.0,242.0,307.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg
524,010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,6,010.Red_winged_Blackbird,108.0,54.0,349.0,280.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg
525,010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,6,010.Red_winged_Blackbird,189.0,139.0,223.0,186.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg
526,010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,6,010.Red_winged_Blackbird,85.0,151.0,160.0,205.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg
527,010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,6,010.Red_winged_Blackbird,237.0,137.0,196.0,223.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg
528,010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,6,010.Red_winged_Blackbird,184.0,93.0,234.0,167.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg
529,010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,6,010.Red_winged_Blackbird,104.0,78.0,267.0,268.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg
530,010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,6,010.Red_winged_Blackbird,29.0,98.0,398.0,221.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg
531,010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,6,010.Red_winged_Blackbird,94.0,115.0,253.0,122.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg
532,010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,6,010.Red_winged_Blackbird,75.0,84.0,294.0,221.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg
533,010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,6,010.Red_winged_Blackbird,228.0,137.0,194.0,225.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg
534,010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,6,010.Red_winged_Blackbird,255.0,125.0,158.0,116.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg
535,010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,6,010.Red_winged_Blackbird,103.0,83.0,185.0,409.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg
536,010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,6,010.Red_winged_Blackbird,193.0,129.0,153.0,150.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg
537,010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,6,010.Red_winged_Blackbird,50.0,146.0,152.0,102.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg
538,010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,6,010.Red_winged_Blackbird,95.0,145.0,194.0,228.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg
539,010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,6,010.Red_winged_Blackbird,170.0,97.0,191.0,224.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg
540,010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,6,010.Red_winged_Blackbird,141.0,84.0,259.0,228.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg
541,010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,6,010.Red_winged_Blackbird,17.0,24.0,457.0,450.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg
542,010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,6,010.Red_winged_Blackbird,145.0,88.0,304.0,195.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg
543,010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,6,010.Red_winged_Blackbird,133.0,61.0,255.0,215.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg
544,011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg,7,011.Rusty_Blackbird,139.0,91.0,174.0,326.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg
545,011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg,7,011.Rusty_Blackbird,113.0,79.0,327.0,173.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg
546,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,7,011.Rusty_Blackbird,75.0,123.0,283.0,222.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg
547,011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg,7,011.Rusty_Blackbird,63.0,90.0,344.0,311.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg
548,011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg,7,011.Rusty_Blackbird,50.0,65.0,179.0,185.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg
549,011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,7,011.Rusty_Blackbird,10.0,10.0,465.0,313.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg
550,011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg,7,011.Rusty_Blackbird,161.0,126.0,226.0,140.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg
551,011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,7,011.Rusty_Blackbird,144.0,80.0,255.0,177.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg
552,011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,7,011.Rusty_Blackbird,73.0,11.0,404.0,274.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg
553,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,7,011.Rusty_Blackbird,161.0,43.0,187.0,317.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg
554,011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,7,011.Rusty_Blackbird,6.0,8.0,465.0,402.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg
555,011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,7,011.Rusty_Blackbird,121.0,72.0,297.0,235.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg
556,011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,7,011.Rusty_Blackbird,133.0,100.0,316.0,156.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg
557,011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg,7,011.Rusty_Blackbird,72.0,71.0,418.0,415.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg
558,011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,7,011.Rusty_Blackbird,139.0,60.0,339.0,248.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg
559,011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg,7,011.Rusty_Blackbird,85.0,115.0,282.0,146.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg
560,011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg,7,011.Rusty_Blackbird,106.0,43.0,265.0,252.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg
561,011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg,7,011.Rusty_Blackbird,113.0,99.0,326.0,267.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg
562,011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,7,011.Rusty_Blackbird,95.0,64.0,270.0,238.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg
563,011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,7,011.Rusty_Blackbird,145.0,165.0,121.0,127.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg
564,011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,7,011.Rusty_Blackbird,88.0,37.0,227.0,114.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg
565,011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg,7,011.Rusty_Blackbird,94.0,91.0,258.0,358.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg
566,011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,7,011.Rusty_Blackbird,174.0,25.0,274.0,302.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg
567,011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,7,011.Rusty_Blackbird,80.0,165.0,178.0,107.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg
568,011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg,7,011.Rusty_Blackbird,56.0,50.0,400.0,155.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg
569,011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg,7,011.Rusty_Blackbird,41.0,77.0,287.0,216.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg
570,011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,7,011.Rusty_Blackbird,2.0,46.0,436.0,327.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg
571,011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg,7,011.Rusty_Blackbird,22.0,151.0,369.0,178.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg
572,011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg,7,011.Rusty_Blackbird,83.0,141.0,259.0,178.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg
573,011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,7,011.Rusty_Blackbird,24.0,57.0,460.0,256.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg
574,011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg,7,011.Rusty_Blackbird,58.0,94.0,307.0,212.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg
575,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,7,011.Rusty_Blackbird,29.0,42.0,325.0,218.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg
576,011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg,7,011.Rusty_Blackbird,188.0,92.0,120.0,218.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg
577,011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg,7,011.Rusty_Blackbird,88.0,39.0,305.0,279.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg
